flight_id,year,month,day_of_week,airline,origin_airport,destination_airport,scheduled_departure_hour,flight_distance_km,aircraft_turnaround_delay_min,weather_condition,wind_speed_kmh,airport_congestion_index,arrival_delay_minutes,delay_risk_class
FL101781,2022,11,2,DL,DEN,LAX,15,3201,4.4,Clear,8,20,4,Low_Risk
FL101782,2023,3,6,UA,SFO,ATL,13,612,4.9,Clear,37,25,1,Low_Risk
FL101783,2023,11,6,AA,DFW,JFK,18,1367,10.2,Clear,35,92,30,Moderate_Risk
FL101784,2023,1,5,WN,ATL,SFO,16,312,1.5,Clear,36,49,-5,Low_Risk
FL101785,2023,2,7,DL,ATL,LAX,4,3805,0.3,Rain,59,66,9,Low_Risk
FL101786,2022,2,3,DL,ORD,DFW,7,2379,17.8,Storm,57,97,82,High_Risk
FL101787,2022,10,2,DL,DFW,DEN,8,998,3.3,Clear,23,27,3,Low_Risk
FL101788,2023,9,5,DL,DEN,ORD,5,3047,11.5,Clear,26,46,6,Low_Risk
FL101789,2023,9,4,AA,JFK,DEN,14,1753,2.8,Storm,19,55,49,High_Risk
FL101790,2023,7,3,B6,SFO,SFO,5,2318,35.6,Clear,4,75,48,High_Risk
FL101791,2023,8,2,WN,SEA,DEN,19,4218,3.9,Storm,9,52,68,High_Risk
FL101792,2023,12,1,WN,SEA,ATL,15,3830,15.2,Clear,23,23,-2,Low_Risk
FL101793,2023,5,5,DL,LAX,DEN,4,2553,8.1,Rain,37,27,6,Low_Risk
FL101794,2022,11,6,AA,ATL,SFO,20,2031,2.1,Clear,41,46,-2,Low_Risk
FL101795,2023,6,7,WN,ATL,ORD,16,4446,1.2,Clear,23,61,5,Low_Risk
FL101796,2023,10,1,UA,DFW,ORD,7,3272,13.1,Clear,5,21,9,Low_Risk
FL101797,2023,2,6,DL,SEA,DEN,18,1474,35.5,Rain,9,91,57,High_Risk
FL101798,2022,3,7,AA,ATL,DEN,19,1306,9.1,Rain,13,87,37,Moderate_Risk
FL101799,2023,6,3,B6,DFW,ORD,3,2350,2.2,Rain,49,67,-3,Low_Risk
FL101800,2022,3,1,WN,ORD,SFO,2,3604,18.5,Storm,48,82,60,High_Risk
FL101801,2023,7,1,UA,DFW,ORD,19,3698,8.2,Rain,57,57,6,Low_Risk
FL101802,2022,11,5,WN,ATL,SFO,3,2800,6.7,Rain,26,86,21,Moderate_Risk
FL101803,2022,7,4,WN,SFO,ATL,17,1515,1.9,Clear,50,54,2,Low_Risk
FL101804,2023,11,3,UA,SFO,LAX,11,3406,11.7,Clear,44,99,35,Moderate_Risk
FL101805,2023,8,5,B6,ATL,SFO,20,983,21.2,Clear,1,39,20,Moderate_Risk
FL101806,2023,11,1,B6,DEN,DEN,21,1065,13.2,Rain,17,80,21,Moderate_Risk
FL101807,2023,11,1,B6,LAX,DFW,5,974,3.1,Rain,16,32,1,Low_Risk
FL101808,2022,10,6,B6,DEN,LAX,3,2988,9.2,Rain,31,54,8,Low_Risk
FL101809,2022,9,7,UA,DEN,JFK,9,1182,21.4,Clear,53,39,4,Low_Risk
FL101810,2022,4,2,WN,DEN,LAX,15,1854,2.7,Rain,0,31,-4,Low_Risk
FL101811,2023,11,2,DL,ORD,ORD,14,1732,13.2,Clear,54,58,0,Low_Risk
FL101812,2022,9,6,WN,DFW,ORD,8,4389,10.9,Clear,47,93,27,Moderate_Risk
FL101813,2023,7,5,UA,DEN,ORD,18,870,1.0,Rain,37,35,-2,Low_Risk
FL101814,2023,10,5,WN,ORD,JFK,10,2714,8.7,Rain,19,39,-5,Low_Risk
FL101815,2023,5,2,WN,DFW,JFK,7,2851,5.7,Clear,32,36,1,Low_Risk
FL101816,2022,3,7,DL,LAX,DFW,18,438,9.9,Clear,45,61,-3,Low_Risk
FL101817,2023,6,6,UA,ATL,LAX,6,1527,20.3,Clear,31,42,28,Moderate_Risk
FL101818,2023,12,2,WN,DFW,JFK,19,961,7.2,Clear,33,99,30,Moderate_Risk
FL101819,2023,11,5,DL,SFO,ATL,22,1842,2.4,Rain,47,79,12,Low_Risk
FL101820,2022,11,4,UA,DFW,DEN,6,3675,0.6,Clear,35,44,4,Low_Risk
FL101821,2022,7,2,UA,ORD,SFO,6,2208,0.4,Snow,22,61,66,High_Risk
FL101822,2022,3,2,DL,ATL,DEN,0,357,0.4,Clear,26,95,14,Low_Risk
FL101823,2022,5,6,DL,LAX,ORD,6,3819,16.6,Clear,59,34,7,Low_Risk
FL101824,2022,3,3,B6,JFK,DEN,17,4414,6.5,Snow,35,41,73,High_Risk
FL101825,2022,4,4,AA,DFW,LAX,2,775,17.2,Clear,6,97,17,Moderate_Risk
FL101826,2023,2,6,B6,ATL,ATL,3,4072,13.5,Rain,9,40,-3,Low_Risk
FL101827,2023,4,5,DL,LAX,SEA,5,3166,8.5,Storm,45,52,46,High_Risk
FL101828,2023,10,5,AA,ATL,DEN,1,2460,16.8,Storm,50,81,112,High_Risk
FL101829,2022,6,7,AA,JFK,JFK,1,1869,10.5,Rain,16,91,18,Moderate_Risk
FL101830,2023,4,1,B6,ATL,ORD,8,3561,3.5,Clear,22,32,5,Low_Risk
FL101831,2023,4,7,DL,LAX,SFO,8,2485,10.7,Clear,9,92,23,Moderate_Risk
FL101832,2022,5,3,AA,SEA,JFK,8,2267,23.6,Clear,29,32,27,Moderate_Risk
FL101833,2022,5,5,WN,DFW,DFW,0,3235,0.1,Clear,12,42,6,Low_Risk
FL101834,2022,10,1,WN,ATL,DFW,9,3049,0.4,Clear,12,43,7,Low_Risk
FL101835,2022,7,4,AA,SEA,SFO,21,3233,1.3,Rain,28,53,9,Low_Risk
FL101836,2022,2,4,AA,JFK,ORD,12,979,14.6,Rain,1,21,-3,Low_Risk
FL101837,2023,12,2,WN,ORD,JFK,21,3561,14.7,Snow,25,62,18,Moderate_Risk
FL101838,2022,10,7,AA,DFW,LAX,12,1164,2.5,Rain,1,49,-1,Low_Risk
FL101839,2022,3,3,UA,SEA,JFK,4,3884,24.8,Clear,22,21,9,Low_Risk
FL101840,2023,8,1,UA,ATL,DEN,23,1128,1.1,Rain,28,78,18,Moderate_Risk
FL101841,2023,11,7,B6,DFW,DFW,13,463,0.0,Storm,56,23,50,High_Risk
FL101842,2022,2,5,B6,SEA,DEN,1,3400,10.9,Clear,22,42,0,Low_Risk
FL101843,2023,5,4,UA,ORD,ATL,23,2426,23.1,Clear,44,62,4,Low_Risk
FL101844,2023,2,1,AA,ATL,SEA,14,2277,2.0,Storm,47,67,48,High_Risk
FL101845,2022,12,6,UA,SEA,SEA,2,3487,14.3,Storm,48,96,79,High_Risk
FL101846,2022,9,6,B6,DEN,ORD,20,3385,2.9,Storm,12,77,69,High_Risk
FL101847,2022,7,7,B6,JFK,ATL,20,3321,1.5,Rain,25,69,9,Low_Risk
FL101848,2023,12,3,DL,ORD,DEN,11,1916,2.4,Clear,27,51,3,Low_Risk
FL101849,2023,9,5,WN,ORD,JFK,10,2613,4.1,Clear,4,59,-2,Low_Risk
FL101850,2022,1,6,DL,DFW,SEA,7,4398,1.7,Clear,58,88,12,Low_Risk
FL101851,2022,11,5,AA,JFK,ORD,20,1320,16.1,Clear,27,24,6,Low_Risk
FL101852,2022,2,3,B6,ATL,JFK,2,590,22.4,Clear,3,67,9,Low_Risk
FL101853,2022,12,2,WN,ORD,DEN,11,3311,29.4,Snow,1,59,53,High_Risk
FL101854,2023,8,6,AA,SEA,ORD,17,1437,1.2,Rain,32,49,-2,Low_Risk
FL101855,2022,11,6,UA,ATL,JFK,13,1201,1.1,Clear,28,34,8,Low_Risk
FL101856,2023,3,3,UA,LAX,ATL,1,871,19.1,Clear,39,58,-5,Low_Risk
FL101857,2023,2,1,B6,DEN,SEA,9,4104,25.0,Storm,52,50,81,High_Risk
FL101858,2022,8,7,AA,JFK,ATL,22,3500,10.3,Clear,0,90,36,Moderate_Risk
FL101859,2022,3,1,UA,DEN,JFK,7,1052,9.4,Clear,5,77,15,Low_Risk
FL101860,2023,11,4,WN,DEN,ATL,9,990,0.3,Snow,28,50,81,High_Risk
FL101861,2023,1,5,B6,ORD,ORD,7,4441,17.3,Clear,23,58,-1,Low_Risk
FL101862,2023,1,1,B6,JFK,DEN,11,3486,3.6,Rain,11,62,1,Low_Risk
FL101863,2022,4,3,UA,LAX,ATL,20,1796,11.0,Clear,16,98,16,Moderate_Risk
FL101864,2022,11,6,B6,SFO,ATL,5,1358,15.9,Clear,45,81,24,Moderate_Risk
FL101865,2023,12,5,UA,LAX,ATL,1,4019,3.5,Clear,43,85,36,Moderate_Risk
FL101866,2023,3,5,DL,DEN,DFW,8,878,40.5,Clear,17,92,35,Moderate_Risk
FL101867,2022,9,6,DL,SEA,LAX,1,752,5.8,Clear,2,27,9,Low_Risk
FL101868,2023,7,3,WN,LAX,DEN,19,3692,13.0,Clear,28,76,31,Moderate_Risk
FL101869,2022,9,5,WN,SEA,SFO,8,2843,7.0,Clear,6,80,21,Moderate_Risk
FL101870,2022,4,5,UA,SEA,DEN,18,1945,0.5,Rain,30,28,4,Low_Risk
FL101871,2022,9,3,DL,SFO,DEN,9,1680,7.6,Clear,18,70,2,Low_Risk
FL101872,2023,1,6,AA,SEA,LAX,13,3538,9.3,Clear,21,72,42,Moderate_Risk
FL101873,2023,9,3,B6,DEN,DEN,11,564,9.2,Clear,32,78,27,Moderate_Risk
FL101874,2022,4,7,AA,SFO,ATL,11,1949,29.1,Rain,45,64,12,Low_Risk
FL101875,2023,6,1,B6,JFK,SEA,3,3624,10.7,Rain,54,79,21,Moderate_Risk
FL101876,2022,1,4,AA,DEN,SEA,23,4090,15.9,Rain,2,66,1,Low_Risk
FL101877,2022,2,7,DL,DEN,DEN,3,4443,10.4,Clear,23,97,30,Moderate_Risk
FL101878,2022,5,6,AA,DEN,SFO,12,4270,12.7,Clear,29,44,9,Low_Risk
FL101879,2023,9,5,B6,LAX,DFW,11,2941,1.4,Storm,53,49,50,High_Risk
FL101880,2023,7,4,AA,DEN,ATL,19,1812,1.3,Clear,51,99,8,Low_Risk
FL101881,2022,10,2,DL,DEN,DFW,0,1777,5.1,Storm,26,51,75,High_Risk
FL101882,2022,4,2,UA,ORD,JFK,9,1123,9.2,Snow,25,99,114,High_Risk
FL101883,2023,2,1,B6,LAX,SEA,18,1660,17.0,Clear,44,26,-4,Low_Risk
FL101884,2023,5,7,B6,DEN,DEN,14,2998,1.3,Rain,9,40,1,Low_Risk
FL101885,2023,4,4,B6,SFO,ORD,4,1862,5.0,Clear,45,49,1,Low_Risk
FL101886,2023,6,5,UA,SEA,ATL,20,3848,2.1,Rain,59,88,44,Moderate_Risk
FL101887,2023,1,3,UA,ATL,ATL,23,338,11.1,Rain,47,27,-3,Low_Risk
FL101888,2022,1,7,B6,SEA,ORD,8,2619,15.2,Storm,28,90,55,High_Risk
FL101889,2022,4,3,AA,ATL,LAX,20,2798,19.9,Clear,42,72,12,Low_Risk
FL101890,2022,11,2,UA,SEA,LAX,1,1118,22.0,Rain,30,24,6,Low_Risk
FL101891,2023,9,7,AA,LAX,SFO,10,2917,4.4,Clear,42,76,43,Moderate_Risk
FL101892,2023,12,5,DL,ATL,LAX,9,1215,13.5,Clear,56,93,31,Moderate_Risk
FL101893,2022,12,4,B6,JFK,JFK,4,4298,18.3,Rain,0,87,12,Low_Risk
FL101894,2023,11,7,B6,SFO,SFO,11,2016,0.2,Clear,38,31,5,Low_Risk
FL101895,2023,10,7,UA,ORD,LAX,16,3229,5.4,Clear,36,66,3,Low_Risk
FL101896,2023,6,4,WN,DEN,ATL,6,2272,15.4,Clear,20,23,-4,Low_Risk
FL101897,2022,2,7,WN,DFW,SFO,19,655,4.9,Clear,0,54,-1,Low_Risk
FL101898,2023,1,3,DL,JFK,ORD,21,3270,21.4,Clear,4,35,32,Moderate_Risk
FL101899,2022,12,4,AA,LAX,LAX,1,2957,9.5,Storm,35,74,38,Moderate_Risk
FL101900,2022,12,6,AA,SFO,DEN,7,1345,17.1,Storm,51,72,77,High_Risk
FL101901,2023,6,3,AA,JFK,DEN,17,563,2.6,Storm,54,71,103,High_Risk
FL101902,2022,4,1,B6,SFO,SFO,5,3398,0.9,Storm,22,74,89,High_Risk
FL101903,2022,5,3,UA,ATL,SEA,20,2049,2.5,Storm,28,95,63,High_Risk
FL101904,2023,1,7,UA,ORD,ORD,6,489,0.7,Rain,8,64,1,Low_Risk
FL101905,2022,8,4,AA,DFW,DFW,15,2801,27.7,Storm,49,26,56,High_Risk
FL101906,2023,8,5,B6,JFK,SFO,0,911,28.7,Clear,29,71,40,Moderate_Risk
FL101907,2023,4,3,WN,DEN,DEN,9,4167,11.7,Clear,25,46,-3,Low_Risk
FL101908,2022,5,1,WN,LAX,JFK,16,3590,7.7,Rain,16,56,7,Low_Risk
FL101909,2023,2,3,DL,ATL,JFK,16,2684,15.7,Storm,15,49,39,Moderate_Risk
FL101910,2022,7,6,AA,ATL,SFO,19,2437,4.3,Clear,53,95,31,Moderate_Risk
FL101911,2023,5,7,WN,ATL,DEN,22,696,17.8,Clear,52,61,-1,Low_Risk
FL101912,2023,1,2,AA,ORD,LAX,20,2376,15.0,Clear,54,60,-4,Low_Risk
FL101913,2022,12,5,B6,ORD,DFW,6,3227,13.4,Storm,49,98,80,High_Risk
FL101914,2023,1,2,AA,ORD,SEA,23,2475,11.9,Clear,56,66,-1,Low_Risk
FL101915,2023,10,7,B6,SEA,DEN,15,4007,0.1,Rain,10,20,-2,Low_Risk
FL101916,2022,10,4,WN,DEN,DEN,5,607,9.4,Rain,21,71,15,Low_Risk
FL101917,2022,9,2,WN,JFK,SFO,16,2581,18.4,Rain,22,54,0,Low_Risk
FL101918,2023,3,4,B6,ORD,ATL,14,3194,4.2,Clear,33,35,0,Low_Risk
FL101919,2022,1,2,B6,ATL,ORD,12,3315,10.2,Rain,19,32,-1,Low_Risk
FL101920,2023,3,4,WN,SEA,DEN,16,3399,10.5,Clear,5,51,-1,Low_Risk
FL101921,2022,6,3,UA,ORD,ATL,11,2668,11.6,Rain,33,55,-1,Low_Risk
FL101922,2022,3,2,UA,DEN,SFO,0,1483,24.0,Clear,12,96,17,Moderate_Risk
FL101923,2023,8,3,UA,SFO,ATL,1,1306,3.8,Clear,29,92,34,Moderate_Risk
FL101924,2022,8,6,WN,SEA,SEA,16,3450,45.0,Clear,34,46,24,Moderate_Risk
FL101925,2023,3,2,UA,JFK,JFK,18,1987,19.9,Clear,7,21,-1,Low_Risk
FL101926,2023,4,6,DL,ORD,ORD,11,3420,3.1,Snow,9,39,83,High_Risk
FL101927,2023,5,6,WN,SEA,SEA,1,1954,0.6,Storm,14,96,69,High_Risk
FL101928,2022,2,3,DL,DEN,SFO,3,1870,4.2,Rain,46,42,-3,Low_Risk
FL101929,2022,1,6,WN,SFO,SFO,11,3538,2.0,Clear,5,42,9,Low_Risk
FL101930,2022,4,3,AA,LAX,JFK,4,3865,4.1,Rain,52,42,-1,Low_Risk
FL101931,2023,2,1,UA,ATL,SFO,15,3934,10.0,Rain,13,62,-2,Low_Risk
FL101932,2022,3,2,B6,SFO,SFO,21,1710,31.3,Clear,30,66,2,Low_Risk
FL101933,2022,4,2,DL,LAX,SFO,21,4141,6.7,Clear,33,59,9,Low_Risk
FL101934,2022,4,3,DL,JFK,DFW,16,2600,15.8,Rain,34,72,31,Moderate_Risk
FL101935,2023,7,2,B6,ORD,ATL,3,2272,20.3,Clear,29,86,22,Moderate_Risk
FL101936,2022,6,7,WN,ATL,LAX,20,310,1.4,Clear,49,66,-4,Low_Risk
FL101937,2022,10,4,B6,ORD,LAX,3,741,7.2,Rain,23,70,-1,Low_Risk
FL101938,2022,10,6,DL,LAX,SFO,10,2255,8.5,Rain,49,32,9,Low_Risk
FL101939,2022,12,2,DL,LAX,LAX,23,2078,16.9,Rain,40,61,9,Low_Risk
FL101940,2022,7,7,AA,DEN,SEA,9,1854,1.0,Rain,16,20,0,Low_Risk
FL101941,2022,10,3,DL,DFW,DEN,10,1150,22.0,Rain,24,24,18,Moderate_Risk
FL101942,2022,2,4,B6,LAX,ORD,6,609,5.4,Snow,37,25,83,High_Risk
FL101943,2022,12,6,B6,JFK,SEA,22,1917,17.3,Storm,16,66,51,High_Risk
FL101944,2023,4,1,AA,LAX,ORD,7,1014,6.2,Clear,10,68,9,Low_Risk
FL101945,2023,4,5,UA,ORD,DEN,0,2797,2.3,Rain,39,53,9,Low_Risk
FL101946,2022,5,2,AA,JFK,DFW,18,926,3.8,Rain,18,31,4,Low_Risk
FL101947,2022,5,2,AA,ORD,DFW,12,1484,0.5,Rain,29,46,-4,Low_Risk
FL101948,2022,8,1,DL,ATL,DFW,9,702,24.1,Clear,58,65,5,Low_Risk
FL101949,2023,8,5,DL,LAX,DFW,16,1421,7.5,Clear,27,96,18,Moderate_Risk
FL101950,2022,2,7,DL,JFK,JFK,10,606,9.0,Rain,50,41,0,Low_Risk
FL101951,2023,5,4,WN,ORD,SFO,22,1751,3.1,Rain,23,81,22,Moderate_Risk
FL101952,2023,5,3,UA,SFO,SFO,10,3965,21.0,Rain,23,28,23,Moderate_Risk
FL101953,2023,12,1,B6,ATL,DEN,5,1222,4.4,Clear,41,99,37,Moderate_Risk
FL101954,2022,3,7,AA,JFK,DFW,9,2450,0.5,Rain,20,31,-5,Low_Risk
FL101955,2022,5,6,WN,ATL,JFK,3,466,16.5,Storm,40,95,80,High_Risk
FL101956,2023,11,6,AA,ATL,ATL,12,716,17.8,Storm,11,85,79,High_Risk
FL101957,2023,12,2,WN,SEA,ATL,7,3628,9.8,Clear,1,63,5,Low_Risk
FL101958,2023,4,6,DL,DFW,JFK,9,1330,4.5,Clear,51,46,2,Low_Risk
FL101959,2022,12,7,DL,ORD,ATL,4,898,14.2,Clear,10,86,24,Moderate_Risk
FL101960,2022,9,1,UA,SFO,JFK,3,3206,10.9,Clear,9,93,38,Moderate_Risk
FL101961,2022,7,5,WN,ATL,JFK,9,3565,1.1,Clear,33,77,15,Low_Risk
FL101962,2022,1,4,B6,DEN,DEN,6,3471,22.5,Rain,30,38,24,Moderate_Risk
FL101963,2022,5,2,WN,JFK,DEN,3,4420,6.1,Clear,26,24,-4,Low_Risk
FL101964,2023,3,7,DL,ATL,ATL,21,567,1.4,Clear,18,33,-5,Low_Risk
FL101965,2022,10,7,UA,SFO,LAX,9,1974,9.1,Rain,46,37,6,Low_Risk
FL101966,2022,3,1,DL,ORD,LAX,7,3054,0.3,Rain,24,84,40,Moderate_Risk
FL101967,2023,2,7,WN,JFK,SFO,10,2913,9.2,Clear,24,90,39,Moderate_Risk
FL101968,2022,4,1,UA,SEA,ATL,13,3988,3.9,Clear,57,54,9,Low_Risk
FL101969,2023,5,6,WN,LAX,ATL,19,1392,5.0,Clear,6,88,15,Low_Risk
FL101970,2023,12,2,B6,ORD,DEN,11,1894,6.6,Clear,51,40,1,Low_Risk
FL101971,2023,10,6,DL,LAX,ORD,15,2907,2.3,Rain,52,39,7,Low_Risk
FL101972,2022,11,3,DL,DFW,SEA,19,2049,13.4,Rain,19,48,4,Low_Risk
FL101973,2023,5,1,WN,SFO,ORD,1,793,4.2,Clear,57,99,47,High_Risk
FL101974,2022,3,2,WN,JFK,ORD,8,2653,9.2,Storm,18,41,58,High_Risk
FL101975,2023,8,5,WN,LAX,DFW,15,4234,2.3,Clear,29,76,21,Moderate_Risk
FL101976,2022,4,4,DL,DEN,ORD,3,2719,5.2,Clear,6,75,30,Moderate_Risk
FL101977,2022,6,1,AA,LAX,ORD,20,1239,2.2,Rain,10,34,2,Low_Risk
FL101978,2022,1,6,WN,SFO,ORD,0,2942,11.0,Rain,22,37,7,Low_Risk
FL101979,2023,2,3,WN,DEN,SFO,14,2082,4.1,Clear,41,79,15,Low_Risk
FL101980,2022,6,3,AA,ATL,JFK,11,1820,2.5,Clear,58,53,8,Low_Risk
FL101981,2023,4,4,UA,ORD,ORD,7,1860,14.6,Rain,36,59,9,Low_Risk
FL101982,2022,11,6,DL,SEA,DEN,5,1560,3.9,Storm,58,44,32,Moderate_Risk
FL101983,2023,5,1,B6,ORD,LAX,15,1401,2.0,Clear,30,43,-5,Low_Risk
FL101984,2023,6,4,DL,ORD,LAX,5,2138,1.8,Rain,40,25,0,Low_Risk
FL101985,2022,11,1,AA,LAX,DFW,5,3236,23.5,Storm,45,95,104,High_Risk
FL101986,2023,4,6,AA,SEA,ORD,4,1448,1.4,Clear,19,74,23,Moderate_Risk
FL101987,2022,7,7,WN,ORD,DFW,17,3553,24.1,Clear,44,96,25,Moderate_Risk
FL101988,2022,7,5,WN,JFK,JFK,19,1472,15.0,Clear,9,77,25,Moderate_Risk
FL101989,2023,9,1,WN,SFO,ATL,0,3862,0.2,Clear,27,63,5,Low_Risk
FL101990,2023,1,1,AA,JFK,DEN,23,3598,4.4,Clear,45,43,-4,Low_Risk
FL101991,2023,6,3,AA,LAX,JFK,6,3993,0.6,Rain,2,76,24,Moderate_Risk
FL101992,2022,5,6,B6,LAX,ORD,21,4482,11.7,Clear,6,51,2,Low_Risk
FL101993,2023,7,7,B6,ORD,SFO,5,3882,1.6,Clear,23,49,5,Low_Risk
FL101994,2023,8,4,UA,JFK,DFW,5,1092,2.1,Rain,45,64,4,Low_Risk
FL101995,2022,7,6,DL,SFO,LAX,12,2155,0.6,Clear,14,37,-3,Low_Risk
FL101996,2022,4,2,AA,LAX,DEN,22,1222,13.1,Storm,3,34,69,High_Risk
FL101997,2023,5,5,WN,DEN,ATL,18,1603,4.1,Clear,47,52,0,Low_Risk
FL101998,2022,9,2,UA,LAX,DFW,18,1667,11.6,Clear,31,52,8,Low_Risk
FL101999,2023,4,7,B6,ATL,SEA,10,3069,7.1,Clear,39,87,14,Low_Risk
FL102000,2022,5,5,DL,SEA,JFK,16,441,1.5,Storm,15,27,18,Moderate_Risk
FL102001,2022,8,7,WN,LAX,DFW,15,4388,21.5,Rain,5,31,16,Moderate_Risk
FL102002,2023,6,1,AA,ORD,LAX,19,3625,8.8,Clear,21,37,9,Low_Risk
FL102003,2023,10,3,DL,LAX,LAX,8,3942,14.6,Rain,40,86,40,Moderate_Risk
FL102004,2023,8,2,B6,SFO,ORD,22,2434,19.1,Clear,46,94,22,Moderate_Risk
FL102005,2022,6,6,B6,ORD,ORD,9,3070,21.2,Clear,57,92,64,High_Risk
FL102006,2023,9,4,DL,SFO,SFO,4,2939,1.2,Rain,19,50,5,Low_Risk
FL102007,2022,10,3,B6,JFK,LAX,7,1419,8.5,Clear,16,74,18,Moderate_Risk
FL102008,2023,11,3,B6,DEN,SEA,12,2376,10.0,Storm,49,37,35,Moderate_Risk
FL102009,2022,11,4,DL,JFK,SEA,11,1503,13.0,Storm,24,64,60,High_Risk
FL102010,2022,12,5,B6,DFW,SEA,21,2538,1.6,Clear,52,59,6,Low_Risk
FL102011,2022,1,5,UA,SEA,DEN,7,3274,9.1,Clear,16,37,6,Low_Risk
FL102012,2022,8,6,WN,JFK,DEN,5,4220,0.8,Clear,29,79,31,Moderate_Risk
FL102013,2023,6,3,UA,ATL,ATL,6,762,2.0,Clear,50,23,5,Low_Risk
FL102014,2022,8,1,UA,DEN,ATL,7,2520,1.9,Storm,49,38,76,High_Risk
FL102015,2022,7,6,UA,DFW,DEN,7,2763,7.6,Clear,54,72,13,Low_Risk
FL102016,2023,4,4,DL,SEA,JFK,8,1674,0.8,Rain,35,48,-2,Low_Risk
FL102017,2022,5,7,B6,ORD,DEN,7,3428,0.6,Clear,49,33,-3,Low_Risk
FL102018,2023,7,5,DL,SEA,LAX,11,1209,30.6,Clear,4,85,43,Moderate_Risk
FL102019,2022,9,1,UA,ATL,ORD,21,748,19.1,Storm,9,26,51,High_Risk
FL102020,2023,6,4,B6,SFO,JFK,2,3340,15.2,Rain,38,30,-3,Low_Risk
FL102021,2022,6,3,DL,DEN,SFO,18,1222,4.7,Rain,15,55,1,Low_Risk
FL102022,2022,6,5,AA,DFW,SFO,9,2688,38.7,Rain,39,23,8,Low_Risk
FL102023,2023,6,5,DL,SEA,SEA,20,1130,18.0,Rain,21,84,47,High_Risk
FL102024,2023,5,3,UA,LAX,JFK,17,4318,9.1,Storm,42,60,80,High_Risk
FL102025,2023,3,1,WN,LAX,SFO,11,3997,3.2,Clear,26,24,-2,Low_Risk
FL102026,2022,2,3,AA,JFK,LAX,19,3302,4.6,Rain,58,73,30,Moderate_Risk
FL102027,2023,12,7,WN,DFW,DFW,14,1820,0.7,Rain,40,87,40,Moderate_Risk
FL102028,2022,1,7,UA,DFW,SEA,11,3304,3.2,Rain,11,41,-1,Low_Risk
FL102029,2023,6,2,UA,DEN,DEN,16,603,12.3,Storm,48,48,20,Moderate_Risk
FL102030,2023,7,7,B6,ORD,ATL,16,1966,11.8,Clear,58,56,8,Low_Risk
FL102031,2023,4,2,WN,DEN,DEN,9,1876,4.5,Rain,58,33,-3,Low_Risk
FL102032,2023,1,3,UA,DEN,ORD,0,2018,10.6,Storm,12,49,38,Moderate_Risk
FL102033,2022,9,5,WN,ATL,JFK,3,2571,11.8,Clear,42,24,4,Low_Risk
FL102034,2022,6,1,B6,ATL,ATL,11,1681,9.6,Rain,24,45,7,Low_Risk
FL102035,2022,8,6,DL,SFO,JFK,15,1127,1.3,Storm,5,33,70,High_Risk
FL102036,2022,10,1,WN,ORD,SFO,21,1644,0.3,Storm,44,54,44,Moderate_Risk
FL102037,2023,12,4,UA,ATL,DFW,14,4314,12.4,Storm,18,73,115,High_Risk
FL102038,2023,10,7,DL,JFK,DFW,17,1374,9.2,Clear,39,44,-2,Low_Risk
FL102039,2023,12,7,UA,ATL,DEN,11,3945,21.2,Clear,11,95,21,Moderate_Risk
FL102040,2022,1,2,UA,LAX,SFO,23,2827,0.7,Rain,56,98,43,Moderate_Risk
FL102041,2023,2,5,B6,ATL,SEA,23,2346,7.5,Clear,48,90,10,Low_Risk
FL102042,2023,9,1,UA,ATL,ATL,16,2897,20.9,Rain,48,46,18,Moderate_Risk
FL102043,2023,12,7,B6,SFO,SEA,9,3602,21.3,Clear,32,22,12,Low_Risk
FL102044,2023,1,4,B6,ATL,ATL,0,841,17.9,Clear,0,94,35,Moderate_Risk
FL102045,2023,1,3,AA,ATL,JFK,13,1413,9.4,Storm,44,94,64,High_Risk
FL102046,2023,4,7,DL,JFK,ATL,4,4271,14.8,Clear,17,66,-5,Low_Risk
FL102047,2023,12,5,UA,ATL,SFO,2,3481,10.7,Clear,35,87,17,Moderate_Risk
FL102048,2023,8,7,UA,DFW,JFK,17,2390,2.9,Clear,12,89,24,Moderate_Risk
FL102049,2022,2,4,AA,DEN,SFO,12,3455,6.0,Snow,28,70,26,Moderate_Risk
FL102050,2023,1,6,UA,DEN,SFO,3,3883,0.9,Rain,3,49,0,Low_Risk
FL102051,2022,5,2,DL,JFK,JFK,12,4443,17.8,Storm,33,72,97,High_Risk
FL102052,2022,8,3,UA,ORD,SFO,1,1461,0.9,Clear,48,67,2,Low_Risk
FL102053,2023,5,4,WN,DFW,ORD,3,1125,5.9,Rain,57,26,7,Low_Risk
FL102054,2022,11,3,UA,SEA,DFW,14,4067,3.6,Snow,35,92,62,High_Risk
FL102055,2023,3,5,WN,JFK,SEA,9,2598,5.0,Rain,4,27,-5,Low_Risk
FL102056,2022,8,2,WN,SFO,JFK,10,937,24.5,Storm,51,85,75,High_Risk
FL102057,2023,1,5,AA,SFO,ATL,20,4390,5.0,Clear,27,57,7,Low_Risk
FL102058,2022,11,2,AA,DFW,SFO,19,2024,4.0,Clear,57,27,6,Low_Risk
FL102059,2022,10,5,DL,ATL,DFW,22,641,6.1,Clear,59,48,4,Low_Risk
FL102060,2023,1,1,AA,SFO,ORD,6,3227,16.8,Clear,52,44,-3,Low_Risk
FL102061,2022,8,4,WN,DEN,DEN,16,855,18.2,Clear,59,61,-4,Low_Risk
